Nazivna moc;Masa vozila;Kombinirana poraba goriva;Vrsta goriva (opis);Znamka;Tovarniöka oznaka oznaka;Komercialna oznaka;Drzava;Drzava (koda);Kategorija in vrsta vozila (opis);Najvisja hitrost;Oblika nadgradnje (opis);Komerc. oznaka  do prvega
110;1924;5.3;1;TOYOTA;VEAHXH-P2B00L(1D);PROACE / 2.0 / D;Francija;FRA;osebni avtomobil;170;vecnamensko vozilo;PROACE 
110;1895;5.3;1;TOYOTA;VEAHXH-N2B00K(1D);PROACE / 2.0 / D;Francija;FRA;osebni avtomobil;170;vecnamensko vozilo;PROACE 
110;1855;5.3;1;VOLKSWAGEN;DLTAX0AF-FD6FD62E0314BFN7VW1CA;SHARAN / 2.0 / TDI AUT.;Nemcija;DEU;osebni avtomobil;198;vecnamensko vozilo;SHARAN 
110;1694;5.3;1;VOLKSWAGEN;DTSBAC-FD7FD7GC0044BIS50VR21AA0M;TOURAN / 2.0 / TDI AUT.;Nemcija;DEU;osebni avtomobil;205;karavan;TOURAN 
110;1676;5.3;1;VOLKSWAGEN;ACCUVCX1-AM6AM62Q048NDSTVR27MM61;TIGUAN / 2.0 / TDI 4M;Nemcija;DEU;osebni avtomobil;193;karavan;TIGUAN 
110;1665;5.3;1;VOLKSWAGEN;ACDFGAX1-AM6AM6BB003KN5G4NVR27MM62;TIGUAN / 2.0 / TDI 4M;Nemcija;DEU;osebni avtomobil;201;karavan;TIGUAN 
110;1665;5.3;1;VOLKSWAGEN;ACDFGAX1-AM6AM6BB003KN5G4NVR27MM62;TIGUAN / 2.0 / TDI 4M;Nemcija;DEU;osebni avtomobil;201;vozilo za posebne namene;TIGUAN 
110;1641;5.3;1;VOLKSWAGEN;ACDFGAX1-NAM6AM6BB003KN4NVR27MM62;TIGUAN / 2.0 / TDI 4M;Nemcija;DEU;osebni avtomobil;201;karavan;TIGUAN 
110;1640;5.3;1;VOLKSWAGEN;ABDSRBX0-FD7FD7GC004V4BFVR21CMA;ARTEON / 2.0 / TDI AUT.;Nemcija;DEU;osebni avtomobil;220;vozilo z dviûnimi vrati zadaj;ARTEON 
110;1632;5.3;1;VOLKSWAGEN;DTSBAC-FD7FD7GC0044BIS50VR21AA00;TOURAN / 2.0 / TDI AUT.;Nemcija;DEU;osebni avtomobil;205;karavan;TOURAN 
110;1614;5.3;1;VOLKSWAGEN;ABDFGAX0-FM6FM62Q041V7CNVR21COA;ARTEON / 2.0 / TDI;Nemcija;DEU;osebni avtomobil;222;vozilo z dviûnimi vrati zadaj;ARTEON 
110;1608;5.3;1;VOLKSWAGEN;ACDSRBX0-FD7FD7GC004SH4BFVR21BAG0;PASSAT / VARIANT 2.0 / TDI AUT.;Nemcija;DEU;osebni avtomobil;210;karavan;PASSAT 
110;1599;5.3;1;VOLKSWAGEN;ACDSRBX0-FD7FD7GC004SV4BFVR21BAG0;PASSAT / VARIANT 2.0 / TDI AUT.;Nemcija;DEU;osebni avtomobil;210;karavan;PASSAT 
110;1590;5.3;1;VOLKSWAGEN;ACDSRBX0-FD7FD7GC004SV4BFVR21CA;PASSAT / VARIANT 2.0 / TDI AUT.;Nemcija;DEU;osebni avtomobil;210;karavan;PASSAT 
110;1544;5.3;1;VOLKSWAGEN;AADFGAX0-FD7FD7GC004SV7CNVR21BA;PASSAT / 2.0 / TDI AUT.;Nemcija;DEU;osebni avtomobil;218;limuzina;PASSAT 
110;1540;5.3;1;VOLKSWAGEN;ACDFGAX0-FM6FM62Q028SV7CNVR21BA;PASSAT / VARIANT 2.0 / TDI;Nemcija;DEU;osebni avtomobil;218;karavan;PASSAT 
110;1503;5.3;1;VOLKSWAGEN;AADFGAX0-FM6FM62Q028SV7CNVR21CA;PASSAT / 2.0 / TDI;Nemcija;DEU;osebni avtomobil;220;limuzina;PASSAT 
110;1485;5.3;1;VOLKSWAGEN;VACDFGAX0-FD7FD7GC002N7CPON1ML1BVR2A;GOLF / VARIANT 2.0 / TDI AUT.;Nemcija;DEU;osebni avtomobil;216;karavan;GOLF 
110;1455;5.3;1;VOLKSWAGEN;VACDFGAX0-FM6FM62Q025N4BFON1ML1CVR2A;GOLF / VARIANT 2.0 / TDI;Nemcija;DEU;osebni avtomobil;218;karavan;GOLF 
110;1445;5.3;1;VOLKSWAGEN;GAC4DFGAX0-FD7FD7GC002N7CPON1ML1BVR2NA;GOLF / 2.0 / TDI AUT.;Nemcija;DEU;osebni avtomobil;214;karavan;GOLF 
110;1438;5.3;1;VOLKSWAGEN;1J-ARL;GOLF / 1.9 / TDI;Nemcija;DEU;osebni avtomobil;216;vozilo z dviûnimi vrati zadaj;GOLF 
110;1409;5.3;0;VOLKSWAGEN;SACCZDAX0-FD7FD7CW002N7MMON1ML02VR2;GOLF / SPORTSVAN 1.4 / TSI AUT.;Nemcija;DEU;osebni avtomobil;212;karavan;GOLF 
110;1353;5.3;0;VOLKSWAGEN;VACCZDAX0-FM6FM62S022N7MMON1ML76VR2;GOLF / VARIANT 1.4 / TSI;Nemcija;DEU;osebni avtomobil;218;karavan;GOLF 
110;1330;5.3;0;VOLKSWAGEN;DADAX0AC4-FM6FM62S0327MV62;T-ROC / 1.5 / TSI;Nemcija;DEU;osebni avtomobil;205;karavan;T-ROC 
110;1320;5.3;0;VOLKSWAGEN;GAC4DADAX0-FM6FM62S022N7CPON1ML1CVR2NB;GOLF / 1.5 / TSI;Nemcija;DEU;osebni avtomobil;216;karavan;GOLF 
110;1502;5.3;1;VOLVO;MMZ72-MZ72V1;C40 Cross Country / 2.0 / TD / MAN. FWD;ävedska;SWE;osebni avtomobil;210;vecnamensko vozilo;C40 Cross Country 
110;1368;5.3;0;VOLVO;MV4551;V40 / 1.6 / T;ävedska;SWE;osebni avtomobil;210;vecnamensko vozilo;V40 
110;1765;5.4;1;AUDI;HCSUAQ1-QM6B2007PB809S57MMEM1;A4 ALLROAD QUATRO / 2.0 / TDI;Nemcija;DEU;osebni avtomobil;200;karavan;A4 ALLROAD QUATRO 
110;1765;5.4;1;AUDI;HCSUAQ1-QM6B2007PB809S57MMEM1;A4 ALLROAD QUATTRO / 2.0 / TDI;Nemcija;DEU;osebni avtomobil;200;karavan;A4 ALLROAD QUATTRO 
110;1664;5.4;1;AUDI;SDTSBF1-FD7FD7GC009RT51A174BIAHA2EM1BD0;Q3 / SPORTBACK 2.0 / TDI AUT.;Nemcija;DEU;osebni avtomobil;202;vozilo z dviûnimi vrati zadaj;Q3 
110;1660;5.4;1;AUDI;XDTSBF1-FD7FD7GC009RT21A174BIAHA2EM1AD0;Q3 / 2.0 / TDI AUT.;Nemcija;DEU;osebni avtomobil;206;karavan;Q3 
110;1645;5.4;1;AUDI;XCUVCQ1-QM62Q039P8U077MMEM1;Q3 / 2.0 / TDI Q;Nemcija;DEU;osebni avtomobil;204;karavan;Q3 
110;1505;5.4;1;AUDI;8D-AKN;A4 / 2.5 / TDI;Nemcija;DEU;osebni avtomobil;220;karavan;A4 
110;1490;5.4;0;AUDI;A2CVNAF1-FD7FD7CK005P8W02S57MMEM1;A4 AVANT / 1.4 / TFSI AUT.;Nemcija;DEU;osebni avtomobil;210;karavan;A4 AVANT 
110;1445;5.4;0;AUDI;A2CVNAF1-FM6FM6DJ001P8W02S57MMEM1K1;A4 AVANT / 1.4 / TFSI;Nemcija;DEU;osebni avtomobil;210;karavan;A4 AVANT 
110;1395;5.4;0;AUDI;L2CVNAF1-FM6FM6DJ007P8W07S57MMEM1;A4 / 1.4 / TFSI;Nemcija;DEU;osebni avtomobil;210;limuzina;A4 
110;1355;5.4;0;AUDI;XCZEAF1-FD7FD7CW005PGA057MMEM1HA0;Q2 / 1.4 / TFSI AUT.;Nemcija;DEU;osebni avtomobil;212;karavan;Q2 
110;1615;5.4;1;BMW;YK51-IAW500M0;X2 / sDrive 18 / d AUT.;Nemcija;DEU;osebni avtomobil;207;karavan;X2 
110;1615;5.4;1;BMW;71AC-DAW50000;X1 / sDrive18 / d AUT.;Nemcija;DEU;osebni avtomobil;205;karavan;X1 
110;1575;5.4;1;BMW;YK51-CHW500L0;X2 / sDrive 18 / d;Nemcija;DEU;osebni avtomobil;207;karavan;X2 
110;1555;5.4;1;BMW;6T91-DAW500L0;218 / ACTIVE TOURER / d AUT.;Nemcija;DEU;osebni avtomobil;210;karavan;218
110;1470;5.4;1;BMW;1S51-6HW50000;118 / / D;Nemcija;DEU;osebni avtomobil;212;karavan;118
110;1615;5.4;1;CITROEN;UDRHE8;C4 PICASSO / 2.0 / HDI;Francija;FRA;osebni avtomobil;195;vecnamensko vozilo;C4 PICASSO 
110;1505;5.4;1;CITROEN;BU6HZ8/S;C4 AIRCROSS 2X4 / 1.8 / HDI;Francija;FRA;osebni avtomobil;200;vecnamensko vozilo;C4 AIRCROSS 2X4 
110;1716;5.4;1;FORD;DM2-T7MA2A-5VU1QD;KUGA / 2.0 / TDCI 110 A6 4x4;Nemcija;DEU;osebni avtomobil;190;vecnamensko vozilo;KUGA 
110;1657;5.4;1;HONDA;CU33-2;ACCORD / 2.2 / i-DTEC;Japonska ;JPN;osebni avtomobil;212;limuzina;ACCORD 
110;1662;5.4;0;KIA;TFEA5P11-A61AZ1;OPTIMA / 2.0 / AUT.;Koreja. republika;KOR;osebni avtomobil;185;limuzina;OPTIMA 
110;1948;5.4;1;LAND ROVER;LZ-S5AA2L-A5DAB;RANGE ROVER EVOQUE / 2.0 / TD4 MHEV 4WD AUT.;Zdruûeno kraljestvo;GBR;osebni avtomobil;196;karavan;RANGE ROVER EVOQUE 
110;1595;5.4;1;MAZDA;GW160W0;CX-5 / CD150 / AWD;Japonska ;JPN;osebni avtomobil;199;karavan;CX-5 
110;1615;5.4;1;MERCEDES BENZ;OH1CT2-JZAA050A;GLA / 200 d / AUT.;Nemcija;DEU;osebni avtomobil;208;karavan;GLA 
110;1670;5.4;1;MITSUBISHI;GF621-ADCCA6A7AAAA;OUTLANDER / 2.2 DID / 4WD ASG;Japonska ;JPN;osebni avtomobil;200;karavan;OUTLANDER 
110;1665;5.4;1;MITSUBISHI;GF622-ADCCA6A7AAAA;OUTLANDER / 2.2 DID / 4WD ASG;Japonska ;JPN;osebni avtomobil;200;vecnamensko vozilo;OUTLANDER 
110;1668;5.4;1;PEUGEOT;0ERHE8;5008 / 2.0 / HDI;Francija;FRA;osebni avtomobil;195;vecnamensko vozilo;5008
110;1638;5.4;1;PEUGEOT;0ARHE8;5008 / 2.0 / HDI;Francija;FRA;osebni avtomobil;195;vecnamensko vozilo;5008
110;1604;5.4;1;PEUGEOT;0URHE8/1;3008 / 2.0 / HDI;Francija;FRA;osebni avtomobil;195;vecnamensko vozilo;3008
110;1649;5.4;1;RENAULT;KT3WE6;LAGUNA / GRANDTOUR 2.0 / DCI;Francija;FRA;osebni avtomobil;208;karavan;LAGUNA 
110;1576;5.4;1;RENAULT;KTFW06;LAGUNA / GRANDTOUR 2.0 / DCI;Francija;FRA;osebni avtomobil;208;karavan;LAGUNA 
110;1390;5.4;1;RENAULT;KMSK06;MEGANE / GRANDTOUR 2.0 / DCI;Francija;FRA;osebni avtomobil;209;karavan;MEGANE 
110;1761;5.4;1;SEAT;XDTSBX0-FD7SFD7GC0094BIML531AAD;TARRACO / 2.0 / TDI AUT.;äpanija;ESP;osebni avtomobil;196;karavan;TARRACO 
110;1760;5.4;1;SEAT;XDTSBX0-FD7SFD7GC0094BIML531AAB;TARRACO / 2.0 / TDI AUT.;äpanija;ESP;osebni avtomobil;196;karavan;TARRACO 
110;1431;5.4;1;SEAT;1M-ARL;LEON / 1.9 / TDI;äpanija;ESP;osebni avtomobil;215;vozilo z dviûnimi vrati zadaj;LEON 
110;1390;5.4;1;SEAT;ABARLX01-SGFM62M0051N1NN0GZ5;LEON / 1.9 / TDI;äpanija;ESP;osebni avtomobil;215;vozilo z dviûnimi vrati zadaj;LEON 
110;1375;5.4;0;SEAT;XCZEAX0-FD7SFD7CW0057MMVL61;ATECA / 1.4 / TSI AUT.;äpanija;ESP;osebni avtomobil;198;karavan;ATECA 
110;1359;5.4;0;SEAT;XCZEAX0-FM6SFM62S0327MMVL62;ATECA / 1.4 / TSI;äpanija;ESP;osebni avtomobil;201;karavan;ATECA 
110;1356;5.4;1;SEAT;ABARLX01;LEON / 1.9 / TDI;äpanija;ESP;osebni avtomobil;192;vozilo z dviûnimi vrati zadaj;LEON 
110;1333;5.4;1;SEAT;1M ABARLX01-SGFM62M0051N1NN0GZ5;LEON / 1.9;äpanija;ESP;osebni avtomobil;215;limuzina;LEON 
110;1333;5.4;1;SEAT;1M ABARLX01-SGFM62M0051N1NN0GZ5;LEON / 1.9;äpanija;ESP;osebni avtomobil;215;vozilo z dviûnimi vrati zadaj;LEON 
110;1768;5.4;1;äKODA;ACDFGAX1-NAM6AM6BB0037CP5NS7N1C7A;KODIAQ / 2.0 / TDI 4x4;Ceöka republika;CZE;osebni avtomobil;196;karavan;KODIAQ 
110;1763;5.4;1;äKODA;ACDTSBX0-NFD7FD7GC0094BI0NS5N1AJA;KODIAQ / 2.0 / TDI AUT.;Ceöka republika;CZE;osebni avtomobil;202;karavan;KODIAQ 
110;1725;5.4;1;äKODA;ACDFGAX1-NAM6AM6BB0037CP0NS5N1C7A;KODIAQ / 2.0 / TDI 4x4;Ceöka republika;CZE;osebni avtomobil;197;vozilo za posebne namene;KODIAQ 
110;1725;5.4;1;äKODA;ACDFGAX1-NAM6AM6BB0037CP0NS5V1C7A;KODIAQ / 2.0 / TDI 4x4;Ceöka republika;CZE;osebni avtomobil;197;karavan;KODIAQ 
110;1705;5.4;1;äKODA;ACDFGAX1-NAM6AM6BB0030NS5617;KODIAQ / 2.0 / TDI 4x4;Ceöka republika;CZE;osebni avtomobil;197;karavan;KODIAQ 
110;1607;5.4;1;äKODA;ACDTSBX01-NFD7FD7GC0044BISTN1C2B;SUPERB / COMBI 2.0 / TDI AUT.;Ceöka republika;CZE;osebni avtomobil;213;karavan;SUPERB 
110;1597;5.4;1;äKODA;ACDSRBX01-NFD7FD7GC0044BFSTN1C8A;SUPERB / COMBI 2.0 / TDI AUT.;Ceöka republika;CZE;osebni avtomobil;212;karavan;SUPERB 
110;1575;5.4;1;äKODA;AADSRBX01-NFD7FD7GC0044BFSTN1C8A;SUPERB / 2.0 / TDI AUT.;Ceöka republika;CZE;osebni avtomobil;220;limuzina;SUPERB 
110;1562;5.4;1;äKODA;ACDFGAX01-NFM6FM62Q0287CNSTN1C7A;SUPERB / COMBI 2.0 / TDI;Ceöka republika;CZE;osebni avtomobil;212;karavan;SUPERB 
110;1540;5.4;1;äKODA;AADFGAX01-NFM6FM62Q0287CNSTN1C7A;SUPERB / 2.0 / TDI;Ceöka republika;CZE;osebni avtomobil;219;limuzina;SUPERB 
110;1468;5.4;1;äKODA;ACDFFAX0-NFM6FM62Q0284BF16N0N1A8A;KAROQ / 2.0 / TDI;Ceöka republika;CZE;osebni avtomobil;206;karavan;KAROQ 
110;1441;5.4;0;äKODA;ACDFYAX0-NFD7FD7CW0024BIVL0N1A0A;OCTAVIA / COMBI 1.5 / TSI AUT.;Ceöka republika;CZE;osebni avtomobil;224;karavan;OCTAVIA 
110;1430;5.4;1;äKODA;ACDFFAX0-NFD7FD7GC0027CPV2VLN1C7A;OCTAVIA / COMBI 2.0 / TDI AUT.;Ceöka republika;CZE;osebni avtomobil;213;karavan;OCTAVIA 
110;1405;5.4;0;äKODA;AADPCAX0-NFM6FM6C90134BIVL4N1A1A;OCTAVIA / 1.5 / TSI;Ceöka republika;CZE;osebni avtomobil;231;limuzina;OCTAVIA 
110;1389;5.4;0;äKODA;AADPCAX0-NFM6FM6C90134BIVL3N1A2A;OCTAVIA / 1.5 / TSI;Ceöka republika;CZE;osebni avtomobil;231;limuzina;OCTAVIA 
110;1378;5.4;0;äKODA;ACDADAX0-NFM6FM62S0326617;KAROQ / 1.5 / TSI;Ceöka republika;CZE;osebni avtomobil;204;karavan;KAROQ 
110;1302;5.4;0;äKODA;ACDADAX0-NFM6FM62S0227CPSTVLN1C7B;OCTAVIA / COMBI 1.5 / TSI;Ceöka republika;CZE;osebni avtomobil;215;karavan;OCTAVIA 
110;1280;5.4;0;äKODA;AADPCAX0-NFM6FM62S0224BFSTVLN1B7A;OCTAVIA / 1.5 / TSI;Ceöka republika;CZE;osebni avtomobil;223;limuzina;OCTAVIA 
110;1277;5.4;0;äKODA;ACCZDAX0-NFM6FM62S022STVLN687;OCTAVIA / COMBI 1.4 / TSI;Ceöka republika;CZE;osebni avtomobil;216;karavan;OCTAVIA 
110;1725;5.4;1;VOLKSWAGEN;ACDFGAX1-AD7AD7GC010N5R5NVR27CP1CSB;TIGUAN / 2.0 / TDI 4M AUT.;Nemcija;DEU;osebni avtomobil;200;karavan;TIGUAN 
110;1677;5.4;1;VOLKSWAGEN;ACDTSAX0-FM6FM6BB002N5T3TVR24BI1BSA0M1IS;TIGUAN / 2.0 / TDI;Nemcija;DEU;osebni avtomobil;201;karavan;TIGUAN 
110;1665;5.4;1;VOLKSWAGEN;ACDFGAX1-AM6AM6BB003KN5R4NVR27MM63;TIGUAN / 2.0 / TDI 4M;Nemcija;DEU;osebni avtomobil;201;karavan;TIGUAN 
110;1641;5.4;1;VOLKSWAGEN;ACDFGAX1-NAM6AM6BB003KN4NVR27MM61;TIGUAN / 2.0 / TDI 4M;Nemcija;DEU;osebni avtomobil;201;karavan;TIGUAN 
110;1614;5.4;1;VOLKSWAGEN;ABDFGAX0-FM6FM62Q041V7CNVR21COA;ARTEON / 2.0 / TDI;Nemcija;DEU;osebni avtomobil;222;vozilo z dviûnimi vrati zadaj;ARTEON 
110;1595;5.4;1;VOLKSWAGEN;DFGAAC-FM6FM62Q0284BFS50VR21BA;TOURAN / 2.0 / TDI;Nemcija;DEU;osebni avtomobil;208;karavan;TOURAN 
110;1590;5.4;1;VOLKSWAGEN;ACDSRBX0-FD7FD7GC004SV4BFVR21CA;PASSAT / VARIANT 2.0 / TDI AUT.;Nemcija;DEU;osebni avtomobil;210;karavan;PASSAT 
110;1590;5.4;1;VOLKSWAGEN;ACDFSBX1-N0J2AD6AD62E088N1SCVR27MMLL271;CADDY / 2.0 / TDI 4M AUT.;Nemcija;DEU;osebni avtomobil;189;karavan;CADDY 
110;1590;5.4;1;VOLKSWAGEN;AFDFSBX1-N0J2AD6AD62E088N1SBVR27MMLL271;CADDY / 2.0 / TDI 4M AUT.;Nemcija;DEU;osebni avtomobil;189;vecnamensko vozilo;CADDY 
110;1590;5.4;1;VOLKSWAGEN;ACDFSBX1-N0J2AD6AD62E088N1SBVR27MMLL271;CADDY / 2.0 / TDI 4M AUT.;Nemcija;DEU;osebni avtomobil;189;vozilo za posebne namene;CADDY 
110;1546;5.4;1;VOLKSWAGEN;ACDFGAX0-FM6FM62Q028SH7CNVR21BA;PASSAT / VARIANT 2.0 / TDI;Nemcija;DEU;osebni avtomobil;218;karavan;PASSAT 
110;1540;5.4;1;VOLKSWAGEN;ACDFGAX0-FM6FM62Q028SV7CNVR21BA;PASSAT / VARIANT 2.0 / TDI;Nemcija;DEU;osebni avtomobil;218;karavan;PASSAT 
110;1535;5.4;1;VOLKSWAGEN;SACDFGAX0-FD7FD7GC002N7CPON1ML1BVR2A;GOLF / SPORTSVAN 2.0 / TDI AUT.;Nemcija;DEU;osebni avtomobil;210;karavan;GOLF 
110;1505;5.4;0;VOLKSWAGEN;CZDAAF-FD7FD7CW0027MMS72VR261;TOURAN / 1.4 / TSI AUT.;Nemcija;DEU;osebni avtomobil;209;vecnamensko vozilo;TOURAN 
110;1485;5.4;1;VOLKSWAGEN;VACDFGAX0-FD7FD7GC002N4BFON1ML1CVR2A;GOLF / VARIANT 2.0 / TDI AUT.;Nemcija;DEU;osebni avtomobil;216;karavan;GOLF 
110;1478;5.4;0;VOLKSWAGEN;CZDAAC-FD7FD7CW0027MMS50VR261;TOURAN / 1.4 / TSI AUT.;Nemcija;DEU;osebni avtomobil;209;karavan;TOURAN 
110;1445;5.4;1;VOLKSWAGEN;GAC4DFGAX0-FD7FD7GC002N4BFON1ML1CVR2NA;GOLF / 2.0 / TDI AUT.;Nemcija;DEU;osebni avtomobil;214;karavan;GOLF 
110;1440;5.4;1;VOLKSWAGEN;DFFAX0AC4-FD7FD7GC0044BF1AANN0;T-ROC / 2.0 / TDI AUT.;Nemcija;DEU;osebni avtomobil;205;karavan;T-ROC 
110;1438;5.4;1;VOLKSWAGEN;1J-ARL;GOLF / 1.9 / TDI;Nemcija;DEU;osebni avtomobil;216;vozilo z dviûnimi vrati zadaj;GOLF 
110;1415;5.4;1;VOLKSWAGEN;DFFAX0AC40-FM6FM62Q0284BF1AANN;T-ROC / 2.0 / TDI;Nemcija;DEU;osebni avtomobil;205;karavan;T-ROC 
110;1409;5.4;0;VOLKSWAGEN;SACCZDAX0-FD7FD7CW002N7MMOML06VR2;GOLF / SPORTSVAN 1.4 / TSI AUT.;Nemcija;DEU;osebni avtomobil;212;karavan;GOLF 
110;1391;5.4;0;VOLKSWAGEN;SACCZDAX0-FM6FM62S022N7MMON1ML02VR2;GOLF / SPORTSVAN 1.4 / TSI;Nemcija;DEU;osebni avtomobil;212;karavan;GOLF 
110;1363;5.4;1;VOLKSWAGEN;SCARLX01-SGFM62M002N41NN0GE;GOLF / 1.9 / TDI;Nemcija;DEU;osebni avtomobil;216;vozilo z dviûnimi vrati zadaj;GOLF 
110;1353;5.4;0;VOLKSWAGEN;VACCZDAX0-FM6FM62S022N7MMON1ML73VR2;GOLF / VARIANT 1.4 / TSI;Nemcija;DEU;osebni avtomobil;218;karavan;GOLF 
110;1350;5.4;0;VOLKSWAGEN;DADAX0AC4-FD7FD7CW0027MV62;T-ROC / 1.5 / TSI AUT.;Nemcija;DEU;osebni avtomobil;205;karavan;T-ROC 
110;1330;5.4;0;VOLKSWAGEN;DADAX0AC4-FM6FM62S0327MV63;T-ROC / 1.5 / TSI;Nemcija;DEU;osebni avtomobil;205;karavan;T-ROC 
110;1320;5.4;0;VOLKSWAGEN;GAC4DADAX0-FM6FM62S022N7CPON1ML1CVR2NA;GOLF / 1.5 / TSI;Nemcija;DEU;osebni avtomobil;216;karavan;GOLF 
110;1215;5.4;0;VOLKSWAGEN;9C-AQY;NEW BEETLE / 1.8T / CABRIOLET;Mehika;MEX;osebni avtomobil;185;kabriolet;NEW BEETLE 
110;1734;5.4;1;VOLVO;XXZ72-XZ72BC0;XC40 / 2.0 / TD / AUT. AWD;ävedska;SWE;osebni avtomobil;200;karavan;XC40 
110;1399;5.4;0;VOLVO;MV4551;V40 / 1.6 / T;ävedska;SWE;osebni avtomobil;210;vecnamensko vozilo;V40 
110;1365;5.5;0;ALFA ROMEO;940FYA1A22G;GIULIETTA / 1.4 /;Italija;ITA;osebni avtomobil;210;vecnamensko vozilo;GIULIETTA 
110;1895;5.5;1;AUDI;XCSUAQ1-QM6QM6B2023P8R017MMEM1GK1;Q5 / 2.0 / TDI Q;Nemcija;DEU;osebni avtomobil;190;karavan;Q5 
110;1681;5.5;1;AUDI;SDTSBF1-FD7FD7GC009RT51A184BIAHA3EM1CD0;Q3 / SPORTBACK 2.0 / TDI AUT.;Nemcija;DEU;osebni avtomobil;202;vozilo z dviûnimi vrati zadaj;Q3 
110;1680;5.5;1;AUDI;XCUVCQ1-QD7BH003P8U077MMEM1;Q3 / 2.0 / TDI Q AUT.;Nemcija;DEU;osebni avtomobil;204;karavan;Q3 
110;1676;5.5;1;AUDI;XDTSBF1-FD7FD7GC009RT21A184BIAHA3EM1CD0;Q3 / 2.0 / TDI AUT.;Nemcija;DEU;osebni avtomobil;206;karavan;Q3 
110;1668;5.5;1;AUDI;XDTSBF1-FD7FD7GC009RT21A184BIAHA2EM1BD0;Q3 / 2.0 / TDI AUT.;Nemcija;DEU;osebni avtomobil;206;karavan;Q3 
110;1540;5.5;1;AUDI;L2DEUAF1-FD7FD7CK006RT021C16S57CPAEM1;A4 / 2.0 / TDI AUT.;Nemcija;DEU;osebni avtomobil;219;limuzina;A4 
110;1460;5.5;0;AUDI;XCZEAF1-FM6FM62Q036P8U027MMEM1;Q3 / 1.4 / TFSI;Nemcija;DEU;osebni avtomobil;204;karavan;Q3 
110;1450;5.5;0;AUDI;L2CVNAF1-FD7FD7CK005P8W07S57MMEM1;A4 / 1.4 / TFSI AUT.;Nemcija;DEU;osebni avtomobil;210;limuzina;A4 
110;1445;5.5;0;AUDI;A2CVNAF1-FM6FM6DJ001P8W05S57MMEM1K1;A4 AVANT / 1.4 / TFSI;Nemcija;DEU;osebni avtomobil;210;karavan;A4 AVANT 
110;1355;5.5;0;AUDI;XCZEAF1-FD7FD7CW005PGA067MMEM1HA0;Q2 / 1.4 / TFSI AUT.;Nemcija;DEU;osebni avtomobil;212;karavan;Q2 
110;1685;5.5;1;BMW;31AD-IAW500L0;X1 / xDrive18 / d AUT.;Nemcija;DEU;osebni avtomobil;204;karavan;X1 
110;1660;5.5;1;BMW;31AD-IHW500B0;X1 / xDrive18 / d;Nemcija;DEU;osebni avtomobil;204;karavan;X1 
110;1615;5.5;1;BMW;YK51-IAW500M0;X2 / sDrive 18 / d AUT.;Nemcija;DEU;osebni avtomobil;207;karavan;X2 
110;1615;5.5;1;BMW;71AC-IAW500L0;X1 / sDrive18 / d AUT.;Nemcija;DEU;osebni avtomobil;205;karavan;X1 
110;1595;5.5;1;BMW;6W91-DHW50000;218 / GRAN TOURER / d;Nemcija;DEU;osebni avtomobil;207;karavan;218
110;1580;5.5;1;BMW;JH51-6HW500C0;X1 / sDrive 18 / d;Nemcija;DEU;osebni avtomobil;205;karavan;X1 
110;1555;5.5;1;BMW;6T91-DAW50000;218 / ACTIVE TOURER / d AUT.;Nemcija;DEU;osebni avtomobil;210;karavan;218
110;1490;5.5;1;BMW;AS71-01;320 / / d;Nemcija;DEU;osebni avtomobil;221;limuzina;320
110;1490;5.5;1;BMW;AS71-01;BMW / 320 / / d;Nemcija;DEU;osebni avtomobil;221;limuzina;BMW 
110;1490;5.5;1;BMW;346L;320;Nemcija;DEU;osebni avtomobil;216;limuzina;320
110;1470;5.5;1;BMW;AT71-01;320 / COMPACT / td;Nemcija;DEU;osebni avtomobil;214;vozilo z dviûnimi vrati zadaj;320
110;1415;5.5;1;BMW;AS-71;320 / D;Nemcija;DEU;osebni avtomobil;221;limuzina;320
110;1415;5.5;1;BMW;346-L;320 / D;Nemcija;DEU;osebni avtomobil;216;limuzina;320
110;1972;5.5;1;CITROEN;VEAHXH-N2B00N;JUMPY SPACE TOURER / 2.0 / HDI L3;Francija;FRA;osebni avtomobil;170;vecnamensko vozilo;JUMPY SPACE TOURER 
110;1970;5.5;1;CITROEN;VEAHXH-P2B00N;JUMPY SPACE TOURER / 2.0 / HDI L3;Francija;FRA;osebni avtomobil;170;vecnamensko vozilo;JUMPY SPACE TOURER 
110;1325;5.5;0;FORD;DYB-M8DD15X-5CDBBAMC;FOCUS / 1.5 / EB 110 B6 S;Nemcija;DEU;osebni avtomobil;210;vozilo z dviûnimi vrati zadaj;FOCUS 
110;1723;5.5;1;HONDA;RE63-1;CR-V / 2.2 / i-DTEC;Zdruûeno kraljestvo;GBR;osebni avtomobil;190;vecnamensko vozilo;CR-V 
110;1893;5.5;1;JAGUAR;DF-D-501A;JAGUAR E-PACE / 2.0 / IL4d AWD;Zdruûeno kraljestvo;GBR;osebni avtomobil;194;karavan;JAGUAR E-PACE 
110;2006;5.5;1;LAND ROVER;LC-S5CA2L-A5OAA;DISCOVERY SPORT / 2.0 / 4WD AUT.;Zdruûeno kraljestvo;GBR;osebni avtomobil;190;karavan;DISCOVERY SPORT 
110;1703;5.5;1;MAZDA;GHN9180E;CX-5 / 2.2 / D AWD;Japonska ;JPN;osebni avtomobil;194;karavan;CX-5 
